customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1851-CUST,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.23,1334.16,Yes
1852-CUST,Female,0,Yes,Yes,63,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),107.23,6309.07,No
1853-CUST,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),55.67,3828.85,No
1854-CUST,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),86.03,2058.61,No
1855-CUST,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,61.95,3075.12,No
1856-CUST,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,98.19,1332.63,No
1857-CUST,Male,0,No,Yes,28,No,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.94,2608.97,No
1858-CUST,Male,0,Yes,Yes,27,No,No,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,114.55,3022.26,Yes
1859-CUST,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,52.47,2872.84,No
1860-CUST,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),66.07,4651.28,Yes
1861-CUST,Female,0,No,No,20,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,83.87,1639.02,No
1862-CUST,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),69.09,580.39,Yes
1863-CUST,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,No,Electronic check,26.56,74.66,Yes
1864-CUST,Female,0,Yes,No,61,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,83.92,4854.87,Yes
1865-CUST,Female,1,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),29.22,84.14,Yes
1866-CUST,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.75,516.6,Yes
1867-CUST,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),26.45,1816.38,No
1868-CUST,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,97.69,1364.2,Yes
1869-CUST,Female,1,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.41,1197.38,Yes
1870-CUST,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.55,4121.0,Yes
1871-CUST,Male,0,Yes,No,60,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,20.35,1162.63,Yes
1872-CUST,Male,1,Yes,No,64,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,29.39,1787.61,Yes
1873-CUST,Female,0,Yes,Yes,49,Yes,Yes,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,20.08,898.59,No
1874-CUST,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Mailed check,36.61,557.32,No
1875-CUST,Female,0,No,No,27,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,18.04,473.25,Yes
1876-CUST,Male,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,26.81,1094.43,No
1877-CUST,Female,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,20.55,212.5,Yes
1878-CUST,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),62.31,4153.31,Yes
1879-CUST,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),34.03,2260.98,No
1880-CUST,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),47.3,3135.69,No
1881-CUST,Female,0,No,No,2,No,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,44.82,84.67,Yes
1882-CUST,Male,0,No,No,48,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),102.76,4477.71,No
1883-CUST,Male,0,No,No,20,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),34.66,680.18,No
1884-CUST,Male,0,No,No,7,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,68.9,450.62,Yes
1885-CUST,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),25.05,1517.98,No
1886-CUST,Female,1,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.88,3319.02,Yes
1887-CUST,Female,0,Yes,No,29,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,100.02,2665.01,No
1888-CUST,Male,0,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),70.68,2049.44,No
1889-CUST,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,44.38,840.29,No
1890-CUST,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,59.59,870.24,No
1891-CUST,Female,0,Yes,No,24,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),74.7,1687.25,No
1892-CUST,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,110.3,6438.82,No
1893-CUST,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),103.46,4363.89,No
1894-CUST,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,116.03,913.98,Yes
1895-CUST,Male,0,No,No,50,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,36.23,1725.58,No
1896-CUST,Female,0,Yes,No,60,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,38.22,2277.48,No
1897-CUST,Male,1,Yes,No,39,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28.23,1082.9,No
1898-CUST,Female,0,Yes,No,60,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),69.86,3805.95,No
1899-CUST,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.43,2328.15,No
1900-CUST,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),88.24,1166.89,No
1901-CUST,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,115.54,5497.86,No
1902-CUST,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,75.93,223.26,Yes
1903-CUST,Male,0,Yes,No,22,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.19,1903.91,Yes
1904-CUST,Male,0,Yes,No,26,No,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38.41,918.98,Yes
1905-CUST,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.27,3399.63,Yes
1906-CUST,Male,0,Yes,No,42,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Mailed check,105.35,4056.56,No
1907-CUST,Male,0,Yes,No,36,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,108.23,3745.52,No
1908-CUST,Female,1,Yes,No,28,No,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.3,2867.86,Yes
1909-CUST,Male,0,Yes,Yes,28,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,49.77,1295.25,No
1910-CUST,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,71.84,3199.22,No
1911-CUST,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,49.55,2257.23,No
1912-CUST,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,107.6,5259.37,Yes
1913-CUST,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.66,2782.95,No
1914-CUST,Female,0,No,Yes,4,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,86.77,333.16,Yes
1915-CUST,Female,0,No,Yes,55,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.44,2043.82,Yes
1916-CUST,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,29.51,1807.14,No
1917-CUST,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),110.25,1704.08,Yes
1918-CUST,Male,0,No,No,54,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),54.34,2677.09,No
1919-CUST,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.26,607.88,Yes
1920-CUST,Male,1,No,No,67,Yes,No,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,101.33,6125.08,Yes
1921-CUST,Male,0,No,Yes,72,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.2,5765.11,Yes
1922-CUST,Female,0,No,No,15,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.84,1677.63,Yes
1923-CUST,Male,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),76.58,1148.56,No
1924-CUST,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),75.14,898.08,No
1925-CUST,Male,0,No,No,72,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.87,5332.45,Yes
1926-CUST,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,72.42,4335.59,No
1927-CUST,Male,1,Yes,No,40,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),97.26,3590.12,Yes
1928-CUST,Female,0,No,Yes,52,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,113.66,5334.92,No
1929-CUST,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),110.36,7123.1,No
1930-CUST,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.4,502.24,Yes
1931-CUST,Female,0,No,No,50,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),112.59,5241.24,No
1932-CUST,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),32.74,1422.72,Yes
1933-CUST,Male,0,No,No,48,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.66,3300.85,Yes
1934-CUST,Male,0,No,No,17,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),69.88,1073.03,No
1935-CUST,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),39.56,347.88,Yes
1936-CUST,Male,1,Yes,Yes,53,No,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,118.28,5803.09,No
1937-CUST,Female,1,No,No,14,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Mailed check,115.77,1617.52,No
1938-CUST,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.18,181.59,Yes
1939-CUST,Male,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,72.85,2804.41,Yes
1940-CUST,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,33.53,1527.51,No
1941-CUST,Female,0,No,No,19,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),52.65,904.46,No
1942-CUST,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.85,1054.78,No
1943-CUST,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),53.12,2272.76,No
1944-CUST,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Mailed check,76.67,1085.19,Yes
1945-CUST,Female,0,No,Yes,4,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.48,266.82,No
1946-CUST,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),65.35,3781.86,No
1947-CUST,Female,0,No,No,20,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),71.26,1338.03,No
1948-CUST,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,79.02,4401.11,Yes
1949-CUST,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),43.73,2264.72,Yes
1950-CUST,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,101.16,2198.17,No
1951-CUST,Male,0,No,No,22,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),74.33,1573.32,No
1952-CUST,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.89,404.1,Yes
1953-CUST,Female,0,No,No,46,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,35.52,1596.94,No
1954-CUST,Male,0,Yes,Yes,1,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.11,91.4,Yes
1955-CUST,Male,0,No,No,69,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,71.65,4531.33,Yes
1956-CUST,Female,1,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,36.86,1801.86,No
1957-CUST,Male,0,Yes,No,10,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,103.51,966.96,Yes
1958-CUST,Male,0,No,No,14,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),89.49,1235.03,No
1959-CUST,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,51.38,3635.91,No
1960-CUST,Female,0,No,No,11,Yes,No,DSL,No,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),46.32,466.7,No
1961-CUST,Male,1,No,Yes,35,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.47,1394.8,No
1962-CUST,Female,1,Yes,No,22,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.29,534.62,No
1963-CUST,Female,1,No,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,114.32,2749.41,No
1964-CUST,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,115.63,1492.9,No
1965-CUST,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Electronic check,59.26,2943.33,No
1966-CUST,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),27.52,700.72,Yes
1967-CUST,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,52.77,1020.63,No
1968-CUST,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,54.72,2572.94,No
1969-CUST,Male,0,Yes,No,61,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.48,2467.56,No
1970-CUST,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,No,Mailed check,28.24,1846.34,No
1971-CUST,Male,0,No,No,43,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),28.36,1184.6,No
1972-CUST,Male,0,Yes,No,43,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),113.74,4473.71,Yes
1973-CUST,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.05,5794.9,Yes
1974-CUST,Female,0,Yes,No,41,No,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.78,1594.27,No
1975-CUST,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),90.75,1917.24,Yes
1976-CUST,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),23.76,1602.23,No
1977-CUST,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),43.84,0.0,Yes
1978-CUST,Male,0,No,Yes,35,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),88.33,2974.17,Yes
1979-CUST,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.7,4162.13,Yes
1980-CUST,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.74,1217.46,Yes
1981-CUST,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.16,952.05,Yes
1982-CUST,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,50.88,1864.83,Yes
1983-CUST,Male,1,No,Yes,66,No,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),58.2,3739.42,No
1984-CUST,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,47.19,818.02,Yes
1985-CUST,Female,0,Yes,No,18,Yes,No phone service,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.67,476.57,Yes
1986-CUST,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,38.53,445.56,Yes
1987-CUST,Female,0,No,No,16,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),22.68,330.14,No
1988-CUST,Male,0,No,No,29,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Mailed check,35.47,993.89,No
1989-CUST,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Electronic check,46.97,1845.52,No
1990-CUST,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.43,2487.24,Yes
1991-CUST,Male,0,Yes,Yes,42,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,113.88,4646.39,Yes
1992-CUST,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,100.12,6255.5,No
1993-CUST,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.13,3365.33,No
1994-CUST,Male,0,Yes,No,71,Yes,No,No,No,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),85.18,5956.9,No
1995-CUST,Male,1,No,Yes,33,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,35.59,1165.33,No
1996-CUST,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,73.19,5004.7,No
1997-CUST,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.9,6921.91,Yes
1998-CUST,Male,0,No,No,12,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),34.04,375.18,No
1999-CUST,Male,0,No,No,55,No,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,97.6,5090.84,No
2000-CUST,Male,0,Yes,No,58,No,No,DSL,No,No,Yes,No internet service,Yes,No,One year,No,Electronic check,63.5,3362.43,No
2001-CUST,Female,0,Yes,No,31,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),38.47,1162.79,No
